epic,gaia_source,[C/Fe],e_[C/Fe],f_[C/Fe],[O/Fe],e_[O/Fe],f_[O/Fe],[Mg/Fe],e_[Mg/Fe],f_[Mg/Fe],[Si/Fe],e_[Si/Fe],f_[Si/Fe],[Fe/H],e_[Fe/H],f_[Fe/H],ages,ruwe,[Si/H],[Mg/H],[C/H],[O/H],e_[Si/H],e_[Mg/H],e_[C/H],e_[O/H],[Mg/Si],e_[Mg/Si],[Si/Mg],e_[Si/Mg],[C/O],e_[C/O],[Fe/Si],A(Si),A(Mg),A(C),A(O),si_moles,mg_moles,fe_moles,c_moles,o_moles,[Mg/Si]_abs,[C/O]_abs,u_w_2,halo_flag
210961633,64575864087922432,-0.1032,0.0102,0,0.0458,0.0129,0,0.0223,0.0099,0,0.0476,0.0119,0,0.0494,0.0071,0,3.9,1.0222049,0.097,0.0717,-0.0538,0.0952,0.0169450401900673,0.015313244317607,0.0199676425631153,0.0181908542796458,-0.0253,0.0525892408720945,0.0253,0.0525892408720945,-0.149,0.06219597021743,-0.0476,7.607,7.6017,8.3362,8.7552,40457589.16974428,39966857.31144676,31579118.28632256,216870259.93454644,569114957.6288414,0.987870462171174,0.3810658233937726,42.67286960118806,0
204516322,6243454908636556288,-0.0378,0.0283,0,0.4112,0.03,0,0.3201,0.0212,0,0.3447,0.0243,0,-0.8002,0.0125,0,6.6,1.0652882,-0.4555,-0.4801,-0.8380000000000001,-0.389,0.0201874253385168,0.0192470947830772,0.0462618624766574,0.0209335293832507,-0.0246,0.0642244932565012,0.0246,0.0642244932565012,-0.449,0.1169199241742574,-0.3447,7.0545,7.0499,7.552,8.271,11337048.381054107,11217601.297471244,4464779.341129965,35645113.34262446,186637969.08346733,0.9894640051300764,0.1909853258566236,129.05313828032234,0
248780067,3869670361516184064,0.1075999999999999,0.0303,0,0.1501,0.0387,0,0.0942,0.0218,0,0.1186999999999999,0.0275,0,-0.4126,0.0139,0,9.6,0.95233506,-0.2939,-0.3184,-0.305,-0.2625,0.0332326884712609,0.0288827968936544,0.0368432906749724,0.0418905042018281,-0.0244999999999999,0.10138247229287,0.0244999999999999,0.10138247229287,-0.0425,0.1284554092016465,-0.1186999999999999,7.2161,7.211600000000001,8.085,8.3975,16447503.973914556,16277960.863938002,10899334.97027067,121618600.06463704,249746838.91541484,0.9896918638691046,0.4869675251658631,65.463780825736,0
212619755,3617622576572824064,0.1069,0.0371,0,0.412,0.0444,0,0.3493,0.0266,0,0.3734,0.0339,0,-0.5126,0.0171,0,13.2,0.9094843,-0.1391999999999999,-0.1632999999999999,-0.4056999999999999,-0.1005999999999999,0.0268497240105603,0.0242322044240843,0.0452045721905481,0.0301288867558335,-0.0241,0.0832793624438889,0.0241,0.0832793624438889,-0.3051,0.1250878830233133,-0.3734,7.3708,7.366700000000001,7.984300000000001,8.5594,23485510.24058883,23264836.24518247,8657649.506603736,96449504.31350765,362576790.24119645,0.990603823670606,0.2660112475741943,114.11084304306932,0
211089723,149960264905607936,-0.0512,0.0281,0,0.0767,0.0374,0,0.1023,0.022,0,0.1252,0.0294,0,-0.106,0.0156,0,3.6,1.2680224,0.0192,-0.0036999999999999,-0.1572,-0.0292999999999999,0.035413415166671,0.0295343630507347,0.0482061328617865,0.0478367552181559,-0.0229,0.1061786022026401,0.0229,0.1061786022026401,-0.1279,0.1563756449526656,-0.1252,7.5292,7.5263,8.232800000000001,8.630700000000001,33822055.666965365,33596961.3691214,22080047.330189016,170922800.52343357,427267638.15998,0.993344748170827,0.400036851046125,43.80263576544225,0
206242111,2621134363685145088,-0.0776,0.0342,0,0.3527,0.0372,0,0.134,0.0233,0,0.1567,0.0268,0,-0.8913,0.0131,0,3.5,1.0995443,-0.7345999999999999,-0.7573,-0.9689,-0.5386,0.0299680103052688,0.0279505349689002,0.0604300145589976,0.0271882380934346,-0.0227,0.0943586348519413,0.0227,0.0943586348519413,-0.4303,0.1525797018431295,-0.1567,6.775399999999999,6.7727,7.421100000000001,8.1214,5962110.213666541,5925158.877066765,3619928.562242391,26369384.934534714,132251315.30409442,0.9938023056811204,0.1993884512520862,64.28397623047286,0
213747398,6759584049173401600,-0.0345,0.0543,0,0.5785,0.065,0,0.3309000000000001,0.03,0,0.3534,0.0355,0,-0.9993,0.0156,0,10.9,0.98716605,-0.6458999999999999,-0.6683999999999999,-1.0338,-0.4207999999999999,0.0275426125584441,0.0255241745375585,0.0862380462011615,0.0292567651241102,-0.0224999999999999,0.0864644154855791,0.0224999999999999,0.0864644154855791,-0.6130000000000001,0.2096864879248562,-0.3534,6.8641,6.8616,7.3562,8.2392,7313074.538624826,7271098.031596612,2822929.290779787,22709104.040068302,173460262.78792876,0.9942600739529578,0.1309181922999406,166.51580975991436,0
224899430,4110657914188693504,-0.0873,0.019,0,0.0808,0.0242,0,0.047,0.0159,0,0.0675,0.0199,0,-0.1798,0.0109,0,2.0,0.9212978,-0.1122999999999999,-0.1327999999999999,-0.2671,-0.0989999999999999,0.0268855991284075,0.0232936214540161,0.0352421323457285,0.0309677970283207,-0.0204999999999999,0.0819095330200757,0.0204999999999999,0.0819095330200757,-0.1681,0.1080256598842107,-0.0675,7.3977,7.397200000000001,8.122900000000001,8.561,24986187.807178743,24957437.948315743,18629448.569616538,132708884.90465046,363915036.1272071,0.998849369936508,0.364669968894228,35.93726895577904,0
247498491,3412247101724353536,0.0034,0.0191,0,0.0641,0.024,0,0.0475,0.0174,0,0.0678999999999999,0.023,0,0.0799,0.0134,0,7.5,0.9687792,0.1478,0.1274,0.0833,0.144,0.0313838692610382,0.0261898114280882,0.0304477904617437,0.0327411767914788,-0.0203999999999999,0.0941206399700805,0.0203999999999999,0.0941206399700805,-0.0607,0.1029503434266429,-0.0678999999999999,7.6578,7.6574,8.4733,8.804,45477857.86436917,45435990.49293401,33876614.33708221,297371949.50692916,636795520.9079162,0.999079389984462,0.4669818485578365,4.7200105932084515,0
214933568,4073419967949663744,0.0204,0.0199,0,0.1254,0.0255,0,0.0607999999999999,0.0164,0,0.0809,0.0207,0,-0.1724,0.0113,0,4.8,1.0429933,-0.0915,-0.1116,-0.152,-0.0469999999999999,0.0272423302255877,0.0234687858623616,0.0296314873831717,0.0297887194452883,-0.0201,0.0827947763492835,0.0201,0.0827947763492835,-0.105,0.096746746816278,-0.0809,7.4185,7.4184,8.238000000000001,8.613,26211990.38635242,26205955.547333486,18949597.94743551,172981635.92151067,410204102.9866064,0.9997697679981572,0.4216965034285839,29.682173101038273,0
210802162,57132415182820480,-0.1575,0.0117,0,0.0511,0.0128,0,0.0224,0.0116,0,0.0422,0.0134,0,-0.2564,0.0081,0,3.8,1.1186161,-0.2142,-0.234,-0.4139,-0.2053,0.0193218035093257,0.0178389586114073,0.0255748943706245,0.0183061836339672,-0.0198,0.0605523203091223,0.0198,0.0605523203091223,-0.2086,0.0724195621075136,-0.0422,7.2958,7.296,7.976100000000001,8.4547,19760594.21548991,19769696.40111862,15617085.932653738,94645506.56102046,284904953.3909911,1.0004606230728414,0.3322002844616503,6.685843252724371,0
210335803,3304825709043865600,-0.0832,0.016,0,0.0073,0.0211,0,0.0501,0.013,0,0.0686,0.0157,0,-0.2451,0.0084,0,2.3,1.019425,-0.1765,-0.195,-0.3283,-0.2378,0.0210861596002797,0.0187039405870526,0.0291919181489653,0.0310897464629897,-0.0184999999999999,0.0649011913330289,0.0184999999999999,0.0649011913330289,-0.0905,0.0981976394731481,-0.0686,7.3335,7.335,8.0617,8.4222,21552616.43566157,21627185.2372702,16028762.722942978,115265675.56717838,264362591.1763445,1.0034598491478397,0.4360135640003989,20.607680606996997,0
247524004,3412488375806979072,-0.0512,0.0227,0,0.1769,0.0289,0,0.0506,0.0179,0,0.0691,0.0223,0,-0.2979,0.0118,0,4.2,1.0838193,-0.2288,-0.2473,-0.3491,-0.121,0.0298693368787448,0.025836195865247,0.0386901866241416,0.0301493159903261,-0.0184999999999999,0.0909356797931335,0.0184999999999999,0.0909356797931335,-0.2281,0.1129420169979948,-0.0691,7.2812,7.2827,8.0409,8.539,19107329.810428735,19173438.289190833,14193843.093800256,109875281.31180725,345939377.8261217,1.0034598491478397,0.3176142652572887,48.994208841453904,0
216609130,4078797198268938752,-0.0132,0.0194,0,0.0516,0.0245,0,0.0539999999999999,0.0176,0,0.0724,0.0234,0,0.0802,0.0136,0,3.6,0.9247871,0.1526,0.1341999999999999,0.0669999999999999,0.1318,0.0316465836652266,0.0262247184039325,0.0318966961921131,0.0342061705542261,-0.0184,0.0946371468679069,0.0184,0.0946371468679069,-0.0648,0.1076926046794587,-0.0724,7.662599999999999,7.6642,8.457,8.7918,45983285.67699991,46153006.80791288,33900023.55756172,286417796.9906586,619155877.5938774,1.0036909309200983,0.4625940047661607,23.057549739727335,0
247341848,3409043434078439424,0.0156999999999999,0.0165,0,0.2014,0.0236,0,0.0893999999999999,0.0125,0,0.1073,0.015,0,-0.2486,0.0077,0,7.0,1.00748,-0.1412999999999999,-0.1592,-0.2329,-0.0471999999999999,0.0185742846193701,0.0165756210954325,0.0242160911149617,0.0227557822530889,-0.0179,0.0573225894583463,0.0179,0.0573225894583463,-0.1857,0.0765153112851804,-0.1073,7.3687,7.3708,8.1571,8.6128,23372221.85015138,23485510.24058883,15900105.282148665,143582000.50677088,410015240.5066133,1.0048471382465811,0.3501869840968874,65.02830921990821,0
210789047,50875124571709696,-0.0192999999999999,0.0339,0,0.3147,0.0507,0,0.0695,0.0209,0,0.0872999999999999,0.0267,0,-0.4092,0.0124,0,4.0,0.99524105,-0.3219,-0.3397,-0.4285,-0.0945,0.0338578483826521,0.0285290819020058,0.0526119584531993,0.0375458217890815,-0.0177999999999999,0.1019466113923143,0.0177999999999999,0.1019466113923143,-0.3339999999999999,0.1488280092979038,-0.0872999999999999,7.1880999999999995,7.190300000000001,7.961500000000001,8.5655,15420554.834704706,15498868.73140187,10984998.450583754,91516625.92812774,367705393.37821496,1.0050785394907396,0.2488857318282395,40.271018114768346,0
247545955,3418264900662322176,-0.1561,0.0219,0,0.1239,0.0248,0,0.085,0.0179,0,0.1022,0.0213,0,-0.5067,0.0115,0,2.5,1.0349286,-0.4045,-0.4217,-0.6628000000000001,-0.3828,0.0268710769369372,0.0241479594536713,0.0466985686856114,0.0292536008639153,-0.0171999999999999,0.0831860841577507,0.0171999999999999,0.0831860841577507,-0.28,0.1268832925038307,-0.1022,7.1055,7.1083,7.727200000000001,8.2772,12749700.999437144,12832166.91257028,8776068.411366194,53358056.18460343,189321527.5777468,1.006468066438325,0.2818382931264455,66.02498996592124,0
205893214,2594190865606402048,-0.1388,0.0106,0,0.0306999999999999,0.0153,0,0.0178999999999999,0.0095,0,0.0351,0.0118,0,0.1204,0.0067,0,3.2,1.01794,0.1555,0.1382999999999999,-0.0184,0.1510999999999999,0.0170717483078918,0.0147604253872998,0.0220918595853973,0.0216305753836539,-0.0172,0.0519647466994758,0.0172,0.0519647466994758,-0.1694999999999999,0.0711916732272689,-0.0351,7.6655,7.6683,8.3716,8.8111,46291366.37776051,46590782.0110128,37187758.33249358,235288120.19381732,647291642.999327,1.006468066438327,0.3634963045460823,8.139410298049853,0
248779835,3882187339325930496,0.0872,0.0184,0,0.2648,0.0224,0,0.253,0.0158,0,0.2698,0.0193,0,-0.2592,0.0107,0,8.1,0.95168304,0.0105999999999999,-0.0061999999999999,-0.172,0.0055999999999999,0.0183927122043309,0.0166296513711679,0.0242095408118011,0.0205665470703567,-0.0167999999999999,0.0570946933939236,0.0167999999999999,0.0570946933939236,-0.1775999999999999,0.0731441343873966,-0.2698,7.5206,7.5238,8.218,8.6656,33158891.21908858,33404117.29545731,15516722.73907235,165196179.8229015,463020265.86030793,1.007395484811252,0.3567795882885626,45.30616955779863,0
211776560,611704601099380224,0.0224,0.0219,0,0.0603,0.0272,0,0.0603999999999999,0.0196,0,0.0768,0.0261,0,0.0324,0.015,0,7.6,1.1381687,0.1091999999999999,0.0928,0.0548,0.0927,0.0349352886365593,0.0288171166681308,0.0335470382587485,0.0373028920545171,-0.0163999999999999,0.1042768720446008,0.0163999999999999,0.1042768720446008,-0.0379,0.1155179548366789,-0.0768,7.6192,7.6228,8.4448,8.7527,41610218.85174549,41956572.23387252,30366867.88465786,278483840.7805008,565848279.8597863,1.0083237577615505,0.4921528450161718,36.218241260447755,0
217142463,4085060085223965696,0.0013999999999999,0.0188,0,0.1027,0.0234,0,0.0662,0.0163,0,0.0819,0.0206,0,-0.1226,0.0116,0,8.3,1.0611919,-0.0407,-0.0564,-0.1212,-0.0199,0.0272083844783729,0.0232861456953063,0.0294188964562998,0.0290647587987026,-0.0157,0.0824615090243874,0.0157,0.0824615090243874,-0.1013,0.0952232853568116,-0.0819,7.4693,7.4736,8.2688,8.6401,29464562.708650418,29757743.773728136,21252009.43273628,185694910.1490464,436616355.2976841,1.0099502941203211,0.4253045216834354,61.92100209137446,0
211913099,663261908213683456,-0.0378,0.0335,0,0.067,0.0409,0,0.1814,0.0248,0,0.1967,0.0318,0,-0.4128,0.0163,0,8.6,1.0386587,-0.2161,-0.2314,-0.4506,-0.3458,0.0334132109255921,0.0286512445163413,0.0551874163904241,0.0531325938476897,-0.0153,0.1013487079598996,0.0153,0.1013487079598996,-0.1048,0.1763955039299653,-0.1967,7.2939,7.2986,7.939400000000001,8.3142,19674332.193069648,19888407.05173652,10894316.796591338,86976114.01030084,206157908.69526353,1.010880921220913,0.4218907465677988,69.25810277505441,0
211548983,651985862418066560,-0.0305,0.011,0,0.0186,0.0135,0,0.0112,0.0105,0,0.0263,0.0125,0,-0.0569,0.0073,0,9.8,0.99460727,-0.0306,-0.0457,-0.0874,-0.0383,0.0184772061161624,0.0164689206650457,0.0185233384728092,0.0200369722573586,-0.0150999999999999,0.0569922368479127,0.0150999999999999,0.0569922368479127,-0.0491,0.0628312282787742,-0.0263,7.4794,7.4843,8.3026,8.6217,30157823.836531963,30500011.28249183,24722933.46062341,200724322.16432944,418504372.66692775,1.011346556297121,0.4796229986444575,38.85091762108072,0
247395116,3409175444193281024,-0.0090999999999999,0.0256,0,0.2713,0.032,0,0.0943,0.0188,0,0.1087,0.0228,0,-0.4772,0.0116,0,4.7,0.92815185,-0.3685,-0.3829,-0.4863,-0.2059,0.0281146139673504,0.0247196693614472,0.0394586339626933,0.0273051461808244,-0.0144,0.0862007895587851,0.0144,0.0862007895587851,-0.2804,0.110489415578301,-0.1087,7.1415,7.1471,7.903700000000001,8.4541,13851601.85924461,14031367.515451264,9392906.516183998,80112447.5024899,284511614.4233282,1.0129779687601026,0.2815788299710311,59.70745347107009,0
247573789,3413134854283774976,-0.1984,0.0158,0,0.0859999999999999,0.0171,0,0.0393999999999999,0.0148,0,0.0538,0.0173,0,-0.3711,0.0101,0,0.8,1.0160239,-0.3172999999999999,-0.3317,-0.5695,-0.2851,0.0242536487438931,0.0219604844452979,0.0373843157830895,0.0226184086867969,-0.0144,0.0753372046892972,0.0144,0.0753372046892972,-0.2844,0.1006095177777132,-0.0538,7.192699999999999,7.198300000000001,7.820500000000001,8.3749,15584755.74124346,15787014.21438718,11992231.40023605,66145453.74840616,237082773.95462832,1.0129779687601046,0.278997299740827,5.821511831131154,0
201185394,3786660635233612288,-0.0923,0.0126,0,0.0453,0.0174,0,0.0342,0.0109,0,0.0483,0.0132,0,-0.0463,0.0073,0,2.8,0.918488,0.002,-0.0121,-0.1386,-0.001,0.0185370806789085,0.0162647657643694,0.0236379763980036,0.0237653588374931,-0.0141,0.0567840997389441,0.0141,0.0567840997389441,-0.1376,0.0771811344943128,-0.0483,7.512,7.5179,8.2514,8.659,32508729.73854341,32953382.54735961,25333780.30385359,178402115.5191492,456036915.9512969,1.0136779508886504,0.3912010393873506,17.71549886398913,0
213539392,6758740204061179904,-0.0198,0.0127,0,0.0749,0.0164,0,0.0565,0.0116,0,0.0704,0.0141,0,-0.0167,0.0081,0,4.0,1.0735035,0.0537,0.0398,-0.0365,0.0581999999999999,0.0191004637582121,0.0167784436540247,0.0208173785644776,0.0214966076600638,-0.0139,0.0585392982057721,0.0139,0.0585392982057721,-0.0947,0.0689033879379815,-0.0704,7.5637,7.5698,8.3535,8.7182,36618453.59452976,37136417.01919558,27120644.127071764,225683599.54972276,522636816.736936,1.0141448743412582,0.4318172626237281,21.219335522112846,0
213500295,6759402698475748352,0.0429999999999999,0.0141,0,0.0573,0.0179,0,0.0451,0.0137,0,0.059,0.018,0,0.244,0.0109,0,7.3,1.0371908,0.303,0.2891,0.287,0.3013,0.0251540912470262,0.0208853486383777,0.021407217965227,0.0251202778310987,-0.0138999999999999,0.0752817191563443,0.0138999999999999,0.0752817191563443,-0.0143,0.0759956808318881,-0.059,7.813,7.819100000000001,8.677000000000001,8.9613,65012969.03430902,65932569.311851576,49431068.69868354,475335225.9428069,914744906.6714984,1.0141448743412604,0.5196369200594066,40.86111354331891,0
235175025,4111146995069529088,-0.1025999999999999,0.0114,0,0.0385,0.0132,0,0.0141999999999999,0.0111,0,0.0279,0.013,0,-0.1598,0.0077,0,12.0,0.79979837,-0.1319,-0.1456,-0.2623999999999999,-0.1212999999999999,0.0191997340414662,0.017306131457334,0.0222071871156437,0.0190532535098844,-0.0137,0.059517792690016,0.0137,0.059517792690016,-0.1410999999999999,0.0673751361266877,-0.0279,7.3781,7.3844,8.127600000000001,8.5387,23883611.600841884,24232599.240925517,19507427.43169149,134152879.82661298,345700493.8868723,1.0146120128695837,0.3880610013548706,22.04416022442225,0
212006252,675829532277211392,0.0232,0.0308,0,0.2833,0.036,0,0.0867999999999999,0.0226,0,0.0990999999999999,0.0276,0,-0.5752,0.0141,0,7.0,0.8844878,-0.4761000000000001,-0.4884,-0.552,-0.2919,0.0346893357818559,0.0301928328029793,0.0444207816363727,0.0305048426125542,-0.0122999999999999,0.1058928110002595,0.0122999999999999,0.1058928110002595,-0.2601,0.1240781743092508,-0.0990999999999999,7.0339,7.0416,7.838000000000001,8.3681,10811849.705944696,11005252.214205418,7495489.497919592,68865229.63442776,233399542.27194697,1.0178880130154218,0.2950529763858277,97.0542786279925,0
206469710,2623822287362602496,-0.0365999999999999,0.0117,0,0.0371,0.0157,0,0.0365,0.0105,0,0.0484,0.0126,0,-0.0539,0.0071,0,8.9,0.9549415,-0.0055,-0.0174,-0.0905,-0.0168,0.017743378590048,0.0156325597021092,0.0196884688598081,0.0219743584309968,-0.0119,0.0544503883079052,0.0119,0.0544503883079052,-0.0736999999999999,0.0679363375789311,-0.0484,7.5045,7.5126,8.2995,8.6432,31952143.648082215,32553673.247163635,24894304.648417644,199296650.61647183,439744078.44736886,1.0188259543931264,0.4532105385481043,18.480963178362757,0
220178579,2535926644939179008,0.1396,0.0613,0,0.6006,0.0701,0,0.3285,0.035,0,0.3402999999999999,0.0426,0,-0.9985,0.0191,0,8.0,0.9898456,-0.6582000000000001,-0.67,-0.8589,-0.3979,0.0339541796605959,0.0304382176537226,0.0669101652565158,0.0317547504726886,-0.0117999999999999,0.1049981683248208,0.0117999999999999,0.1049981683248208,-0.4609999999999999,0.1705364595901516,-0.3402999999999999,6.8518,6.86,7.5311,8.2621,7108860.631304903,7244359.600749906,2828134.111047475,33970348.32033798,182852120.0239088,1.0190605747492525,0.1857804455091699,78.60848872736328,0
212018643,675709754230007296,-0.1393999999999999,0.014,0,0.0694,0.0145,0,0.0302999999999999,0.0132,0,0.0418999999999999,0.0149,0,-0.4972,0.0087,0,1.2,0.9109625,-0.4553,-0.4669,-0.6365999999999999,-0.4277999999999999,0.0213702375164209,0.0197766428344027,0.0291697552798593,0.019839002342304,-0.0116,0.0670444873619829,0.0116,0.0670444873619829,-0.2087999999999999,0.0812280955089227,-0.0418999999999999,7.0546999999999995,7.0631,7.753400000000001,8.2322,11342270.487116314,11563784.775238687,8970156.084148144,56676105.494185105,170686824.99156675,1.0195299775626046,0.3320473357975071,13.215161747023757,0
211732772,658736932532003584,0.0002,0.0126,0,0.0424,0.018,0,0.048,0.0111,0,0.0593,0.0138,0,0.0883,0.0077,0,8.8,1.0771208,0.1476,0.1363,0.0885,0.1307,0.0189984926634082,0.0162750333172473,0.0197338271697048,0.0247797474433886,-0.0113,0.0576023512463375,0.0113,0.0576023512463375,-0.0422,0.0729399870691073,-0.0593,7.6576,7.666300000000001,8.4785,8.7907,45456919.35849236,46376716.812406234,34538223.854982354,300953916.8873204,617589636.9491131,1.0202344872220654,0.4873040266252359,95.06820972333496,0
211390677,602455410504038016,-0.0317999999999999,0.0314,0,0.1612,0.042,0,0.0602,0.0251,0,0.0713,0.0318,0,-0.1114,0.0151,0,5.5,1.147804,-0.0401,-0.0512,-0.1432,0.0498,0.041757338694867,0.0349543179646511,0.0510274609670063,0.0444480891124645,-0.0111,0.1253900757958422,0.0111,0.1253900757958422,-0.193,0.1558194294188254,-0.0713,7.4699,7.478800000000001,8.2468,8.7098,29505297.63858271,30116188.030788273,21807204.68824946,176522471.74525592,512625256.9702831,1.0207044307665862,0.3443499307633391,11.175947387134569,0
248626201,3864591781731600384,-0.1079999999999999,0.0149,0,0.1379,0.0199,0,0.0841,0.012,0,0.0948,0.0141,0,-0.2879,0.0075,0,5.6,0.91686106,-0.1931,-0.2037999999999999,-0.3959,-0.15,0.0179907183730485,0.0161159933072907,0.0285672725261997,0.0222041087151103,-0.0106999999999999,0.0556154711980336,0.0106999999999999,0.0556154711980336,-0.2458999999999999,0.0833113185970589,-0.0948,7.3169,7.3262,7.9941,8.51,20744358.05962132,21193369.01264006,14524460.171418402,98650661.10230993,323593656.9296281,1.0216449673558583,0.3048596874189146,58.88124064589672,0
220560222,2580727895480140288,0.0766999999999999,0.0597,0,0.4822,0.0848,0,0.2118999999999999,0.0294,0,0.2224,0.036,0,-0.8818,0.0147,0,14.3,0.9415146,-0.6594,-0.6699,-0.8051,-0.3996,0.0344196374737375,0.0299017044085524,0.0736668856421879,0.0429030162471444,-0.0105,0.1049843307323994,0.0105,0.1049843307323994,-0.4055,0.1962942493995947,-0.2224,6.8506,6.8601,7.5849,8.2604,7089245.235633984,7246027.868251422,3699985.311728596,38450323.67094809,182137763.71047825,1.0221155606000725,0.2111057195808541,30.380475638146287,0
211725839,657992533096734080,-0.1064,0.0341,0,0.1968999999999999,0.0423,0,0.0882,0.0223,0,0.0987,0.0268,0,-0.6978,0.0128,0,3.1,0.9928693,-0.5991,-0.6095999999999999,-0.8042,-0.5009,0.0333576994018672,0.0292126505348444,0.0641435303378084,0.040838432682917,-0.0104999999999999,0.1020986862064182,0.0104999999999999,0.1020986862064182,-0.3033,0.1750899099292279,-0.0987,6.9109,6.920400000000001,7.585800000000001,8.1591,8145167.130226187,8325302.067492439,5651971.978176019,38530087.919083156,144244744.9088628,1.0221155606000745,0.2671160598843817,59.0226100744452,0
203689907,6049552012987913216,0.0425,0.0142,0,0.0688999999999999,0.0176,0,0.0396999999999999,0.0138,0,0.0501999999999999,0.0178,0,0.1823,0.0108,0,5.8,1.0001615,0.2324999999999999,0.2219999999999999,0.2248,0.2512,0.0252979487099277,0.0211373347546182,0.0214877813992075,0.0242089624285949,-0.0105,0.0759075780248387,0.0105,0.0759075780248387,-0.0263999999999999,0.0745340289905789,-0.0501999999999999,7.7425,7.752000000000001,8.6148,8.911200000000001,55271340.79444345,56493697.48123034,42884465.34968205,411907784.86773825,815079555.6116031,1.0221155606000747,0.5053589947531675,14.211720515124128,0
225011931,4117417058835465728,0.0559,0.0079,0,0.061,0.0092,0,0.0559999999999999,0.0088,0,0.0658,0.0106,0,0.2494,0.0071,0,11.0,0.91102093,0.3152,0.3054,0.3053,0.3104,0.0149377786176524,0.0132269268786912,0.0122811269551578,0.0135437212664998,-0.0098,0.0459415540376676,0.0098,0.0459415540376676,-0.0050999999999999,0.0420975572233318,-0.0658,7.8252,7.8354,8.695300000000001,8.9704,66865177.219763875,68454184.335848,50049529.59591681,495792553.9063045,934114255.7364784,1.023764344643275,0.5307622176426475,43.35359039341494,0
211681925,652678524680651776,0.0302,0.0477,0,0.3584,0.0524,0,0.3115,0.037,0,0.3205,0.0437,0,-0.6473,0.0191,0,8.7,1.1674846,-0.3268,-0.3358,-0.6171,-0.2889,0.0356830891038666,0.032305211845272,0.0669750012493171,0.0382337899133621,-0.009,0.1108332911188452,0.009,0.1108332911188452,-0.3282,0.177575050117437,-0.3205,7.183199999999999,7.1942,7.772900000000001,8.3711,15247547.67659914,15638676.645114118,6348922.1233770065,59278881.41955792,235017390.6091388,1.02565192625141,0.2522318934182432,79.24243623210988,0
